id,cid,name,addr,use_time,free,b_name,b_call,type,x_crdn,y_crdn
PW010372,01,가나안교회,제주특별자치도 서귀포시 표선면 성읍이리로47번길 11,24시간 이용가능,Y,파워큐브,1833-8017,02,33.415382755320,126.7710125286
PW010373,01,아파트먼트커피,제주특별자치도 제주시 한경면 청수서2길 96,24시간 이용가능,Y,파워큐브,1833-8017,02,33.311377832030,126.2445437407
PW010373,02,아파트먼트커피,제주특별자치도 제주시 한경면 청수서2길 96,24시간 이용가능,Y,파워큐브,1833-8017,02,33.311377832030,126.2445437407
PW010374,01,뜨레피아,제주특별자치도 서귀포시 월평하원로 111,24시간 이용가능,Y,파워큐브,1833-8017,02,33.249176084000,126.4586254747
PW010374,02,뜨레피아,제주특별자치도 서귀포시 월평하원로 111,24시간 이용가능,Y,파워큐브,1833-8017,02,33.249176084000,126.4586254747
PW010375,01,제주교회,제주특별자치도 제주시 애월읍 하귀26길 6,24시간 이용가능,Y,파워큐브,1833-8017,02,33.480158046174,126.3956000693
PW010375,02,제주교회,제주특별자치도 제주시 애월읍 하귀26길 6,24시간 이용가능,Y,파워큐브,1833-8017,02,33.480158046174,126.3956000693
PW010376,01,제일빌리지,제주특별자치도 제주시 애월읍 중산간서로 6703-11,24시간 이용가능,Y,파워큐브,1833-8017,02,33.462270805474,126.4450203548
PW010376,02,제일빌리지,제주특별자치도 제주시 애월읍 중산간서로 6703-11,24시간 이용가능,Y,파워큐브,1833-8017,02,33.462270805474,126.4450203548
PW010377,01,고망난돌민박가든,제주특별자치도 서귀포시 성산읍 일주동로 5464,24시간 이용가능,Y,파워큐브,1833-8017,02,33.353210766503,126.8579144157
PW010378,01,제주아로마모텔,제주특별자치도 서귀포시 대정읍 상모로 210,24시간 이용가능,Y,파워큐브,1833-8017,02,33.225415937237,126.2663867771
PW010378,02,제주아로마모텔,제주특별자치도 서귀포시 대정읍 상모로 210,24시간 이용가능,Y,파워큐브,1833-8017,02,33.225415937237,126.2663867771
PW010379,01,고스트하우스,제주특별자치도 제주시 애월읍 부룡수길 35-12,24시간 이용가능,Y,파워큐브,1833-8017,02,33.475865803525,126.3567704794
PW010380,01,가시리은하수가든,제주특별자치도 서귀포시 표선면 중산간동로 5123,24시간 이용가능,Y,파워큐브,1833-8017,02,33.360600830906,126.7673353903
PW010380,02,가시리은하수가든,제주특별자치도 서귀포시 표선면 중산간동로 5123,24시간 이용가능,Y,파워큐브,1833-8017,02,33.360600830906,126.7673353903
PW010381,01,스마일공업사,제주특별자치도 제주시 애월읍 고내로 77,24시간 이용가능,Y,파워큐브,1833-8017,02,33.465174926812,126.3447456005
PW010382,01,광령자동차공업사,제주특별자치도 제주시 애월읍 광령평화4길 6,24시간 이용가능,Y,파워큐브,1833-8017,02,33.444193723111,126.4342217771
PW010383,01,경진자동차공업사,제주특별자치도 제주시 애월읍 평화로 2681,24시간 이용가능,Y,파워큐브,1833-8017,02,33.444958449222,126.4326810497
PW010384,01,예촌연수네가든,제주특별자치도 서귀포시 남원읍 신례동로 60,24시간 이용가능,Y,파워큐브,1833-8017,02,33.290999361425,126.6342195131
PW010384,02,예촌연수네가든,제주특별자치도 서귀포시 남원읍 신례동로 60,24시간 이용가능,Y,파워큐브,1833-8017,02,33.290999361425,126.6342195131
PW010385,01,함덕순복음교회,제주특별자치도 제주시 조천읍 함대로 35,24시간 이용가능,Y,파워큐브,1833-8017,02,33.540872040400,126.6584418734
PW010386,01,폴라리스,제주특별자치도 제주시 애월읍 유수암동3길 45,24시간 이용가능,Y,파워큐브,1833-8017,02,33.438114177605,126.4081252326
PW010386,02,폴라리스,제주특별자치도 제주시 애월읍 유수암동3길 45,24시간 이용가능,Y,파워큐브,1833-8017,02,33.438114177605,126.4081252326
PW010387,01,더빌라스오션,제주특별자치도 서귀포시 남원읍 태신해안로 271,24시간 이용가능,Y,파워큐브,1833-8017,02,33.300980617963,126.7706290467
PW010388,01,신도2리마을회,제주특별자치도 서귀포시 대정읍 도원로 43,24시간 이용가능,Y,파워큐브,1833-8017,02,33.277622352622,126.1748540540
PW010389,01,성일교회,제주특별자치도 제주시 우령8길 76,24시간 이용가능,Y,파워큐브,1833-8017,02,33.484563849226,126.4272497940
PW010390,01,성산서부교회,제주특별자치도 서귀포시 성산읍 고성중앙로 52,24시간 이용가능,Y,파워큐브,1833-8017,02,33.448566743187,126.9086660507
PW010391,01,광명식당,제주특별자치도 제주시 애월읍 광성로 299,24시간 이용가능,Y,파워큐브,1833-8017,02,33.461090213778,126.4391203313
PW010392,01,휴식호텔중문,제주특별자치도 서귀포시 이어도로 67,24시간 이용가능,Y,파워큐브,1833-8017,02,33.238872534662,126.4304107278
PW010392,02,휴식호텔중문,제주특별자치도 서귀포시 이어도로 67,24시간 이용가능,Y,파워큐브,1833-8017,02,33.238872534662,126.4304107278
PW010393,01,바이더힐,제주특별자치도 제주시 애월읍 항파두리로 148,24시간 이용가능,Y,파워큐브,1833-8017,02,33.444342181772,126.4035660309
PW010393,02,바이더힐,제주특별자치도 제주시 애월읍 항파두리로 148,24시간 이용가능,Y,파워큐브,1833-8017,02,33.444342181772,126.4035660309
PW010394,01,무릉1리마을회,제주특별자치도 서귀포시 대정읍 서삼중로 81,24시간 이용가능,Y,파워큐브,1833-8017,02,33.270138698386,126.2029889355
PW010395,01,엠닷에이,제주특별자치도 제주시 한경면 판포1길 6,24시간 이용가능,Y,파워큐브,1833-8017,02,33.364944351255,126.1992245741
PW010395,02,엠닷에이,제주특별자치도 제주시 한경면 판포1길 6,24시간 이용가능,Y,파워큐브,1833-8017,02,33.364944351255,126.1992245741
PW010397,01,무릉1리마을회(다목적),제주특별자치도 서귀포시 대정읍 무릉중앙로 8,24시간 이용가능,Y,파워큐브,1833-8017,02,33.270997950670,126.2008860364
PW010398,01,비전교회,제주특별자치도 제주시 서사로7길 7,24시간 이용가능,Y,파워큐브,1833-8017,02,33.507489947439,126.5208177808
PW010398,02,비전교회,제주특별자치도 제주시 서사로7길 7,24시간 이용가능,Y,파워큐브,1833-8017,02,33.507489947439,126.5208177808
PW010399,01,제주나르샤리조트,제주특별자치도 서귀포시 안덕면 사계북로 52,24시간 이용가능,Y,파워큐브,1833-8017,02,33.233898205257,126.2937854579
PW010399,02,제주나르샤리조트,제주특별자치도 서귀포시 안덕면 사계북로 52,24시간 이용가능,Y,파워큐브,1833-8017,02,33.233898205257,126.2937854579
PW010400,01,태평양금호,제주특별자치도 제주시 연북로 660,24시간 이용가능,Y,파워큐브,1833-8017,02,33.492113128033,126.5478856152
PW010401,01,펜션연리,제주특별자치도 서귀포시 논짓물로 50,24시간 이용가능,Y,파워큐브,1833-8017,02,33.240489587574,126.3859714675
PW010401,02,펜션연리,제주특별자치도 서귀포시 논짓물로 50,24시간 이용가능,Y,파워큐브,1833-8017,02,33.240489587574,126.3859714675
PW010402,01,빅타이어서귀포점,제주특별자치도 서귀포시 동홍중앙로 82,24시간 이용가능,Y,파워큐브,1833-8017,02,33.257798737135,126.5723541315
PW010402,02,빅타이어서귀포점,제주특별자치도 서귀포시 동홍중앙로 82,24시간 이용가능,Y,파워큐브,1833-8017,02,33.257798737135,126.5723541315
PW010403,01,서귀포흑돼지명가,제주특별자치도 서귀포시 태평로 122,24시간 이용가능,Y,파워큐브,1833-8017,02,33.244073195994,126.5363637135
PW010403,02,서귀포흑돼지명가,제주특별자치도 서귀포시 태평로 122,24시간 이용가능,Y,파워큐브,1833-8017,02,33.244073195994,126.5363637135
PW010404,01,제주레포츠랜드,제주특별자치도 제주시 조천읍 와흘상서2길 47,24시간 이용가능,Y,파워큐브,1833-8017,02,33.482324175089,126.6387282392
PW010404,02,제주레포츠랜드,제주특별자치도 제주시 조천읍 와흘상서2길 47,24시간 이용가능,Y,파워큐브,1833-8017,02,33.482324175089,126.6387282392
PW010405,01,흑돈향,제주특별자치도 서귀포시 태평로 58,24시간 이용가능,Y,파워큐브,1833-8017,02,33.244720887694,126.5292483715
PW010405,02,흑돈향,제주특별자치도 서귀포시 태평로 58,24시간 이용가능,Y,파워큐브,1833-8017,02,33.244720887694,126.5292483715
PW010406,01,어썸,제주특별자치도 서귀포시 예래로 31,24시간 이용가능,Y,파워큐브,1833-8017,02,33.256496641269,126.4025662545
PW010406,02,어썸,제주특별자치도 서귀포시 예래로 31,24시간 이용가능,Y,파워큐브,1833-8017,02,33.256496641269,126.4025662545
PW010407,01,에피소드,제주특별자치도 제주시 한경면 고조로 62,24시간 이용가능,Y,파워큐브,1833-8017,02,33.305778083753,126.1880921929
PW010407,02,에피소드,제주특별자치도 제주시 한경면 고조로 62,24시간 이용가능,Y,파워큐브,1833-8017,02,33.305778083753,126.1880921929
PW010408,01,온평리마을회,제주특별자치도 서귀포시 성산읍 온평애향로23번길 6,24시간 이용가능,Y,파워큐브,1833-8017,02,33.408120991365,126.9001726607
PW010408,02,온평리마을회,제주특별자치도 서귀포시 성산읍 온평애향로23번길 6,24시간 이용가능,Y,파워큐브,1833-8017,02,33.408120991365,126.9001726607
PW010409,01,시온교회,제주특별자치도 서귀포시 516로 453,24시간 이용가능,Y,파워큐브,1833-8017,02,33.291251888288,126.5936068631
PW010409,02,시온교회,제주특별자치도 서귀포시 516로 453,24시간 이용가능,Y,파워큐브,1833-8017,02,33.291251888288,126.5936068631
PW010410,01,꿈의교회,제주특별자치도 서귀포시 효돈로 75,24시간 이용가능,Y,파워큐브,1833-8017,02,33.262864512812,126.6069048480
PW010411,01,대어,제주특별자치도 제주시 서해안로 620-12,24시간 이용가능,Y,파워큐브,1833-8017,02,33.516129421873,126.5030792758
PW010412,01,제주브릭스,제주특별자치도 서귀포시 태평로 121,24시간 이용가능,Y,파워큐브,1833-8017,02,33.244619198826,126.5357771130
PW010412,02,제주브릭스,제주특별자치도 서귀포시 태평로 121,24시간 이용가능,Y,파워큐브,1833-8017,02,33.244619198826,126.5357771130
JD000012,02,제주동물위생연구소,제주특별자치도 제주시 조천읍 와흘리 782,24시간 이용가능,Y,제주도청,1899-8852,06,33.475663,126.638156
JD000013,01,제주시 보건소,제주특별자치도 제주시 연삼로 264,24시간 이용가능,Y,제주도청,1899-8852,06,33.491978,126.519968
JD000013,02,제주시 보건소,제주특별자치도 제주시 연삼로 264,24시간 이용가능,Y,제주도청,1899-8852,02,33.491978,126.519968
JD000013,03,제주시 보건소,제주특별자치도 제주시 연삼로 264,24시간 이용가능,Y,제주도청,1899-8852,02,33.491978,126.519968
JD000013,04,제주시 보건소,제주특별자치도 제주시 연삼로 264,24시간 이용가능,Y,제주도청,1899-8852,02,33.491978,126.519968
JD000013,05,제주시 보건소,제주특별자치도 제주시 연삼로 264,24시간 이용가능,Y,제주도청,1899-8852,02,33.491978,126.519968
JD000013,06,제주시 보건소,제주특별자치도 제주시 연삼로 264,24시간 이용가능,Y,제주도청,1899-8852,06,33.491978,126.519968
JD000014,01,양지공원,제주특별자치도 제주시 516로 2810-31,24시간 이용가능,Y,제주도청,1899-8852,06,33.440365,126.580201
JD000014,02,양지공원,제주특별자치도 제주시 516로 2810-31,24시간 이용가능,Y,제주도청,1899-8852,02,33.440365,126.580201
JD000014,03,양지공원,제주특별자치도 제주시 516로 2810-31,24시간 이용가능,Y,제주도청,1899-8852,02,33.440365,126.580201
JD000014,04,양지공원,제주특별자치도 제주시 516로 2810-31,24시간 이용가능,Y,제주도청,1899-8852,02,33.440365,126.580201
JD000014,05,양지공원,제주특별자치도 제주시 516로 2810-31,24시간 이용가능,Y,제주도청,1899-8852,02,33.440365,126.580201
JD000014,06,양지공원,제주특별자치도 제주시 516로 2810-31,24시간 이용가능,Y,제주도청,1899-8852,02,33.440365,126.580201
JD000015,01,제주4·3평화공원,제주특별자치도 제주시 명림로 430,24시간 이용가능,Y,제주도청,1899-8852,06,33.450701,126.62133
JD000016,01,제주세계자연유산센터,제주특별자치도 제주시 조천읍 선교로 569-36,24시간 이용가능,Y,제주도청,1899-8852,06,33.454997,126.711535
JD000016,02,제주세계자연유산센터,제주특별자치도 제주시 조천읍 선교로 569-36,24시간 이용가능,Y,제주도청,1899-8852,06,33.454997,126.711535
JD000016,03,제주세계자연유산센터,제주특별자치도 제주시 조천읍 선교로 569-36,24시간 이용가능,Y,제주도청,1899-8852,06,33.454997,126.711535
JD000017,01,제주절물자연휴양림,제주특별자치도 제주시 명림로 584,24시간 이용가능,Y,제주도청,1899-8852,06,33.440097,126.629759
JD000017,02,제주절물자연휴양림,제주특별자치도 제주시 명림로 584,24시간 이용가능,Y,제주도청,1899-8852,02,33.440097,126.629759
JD000018,01,제주벤처마루,제주특별자치도 제주시 중앙로 217,24시간 이용가능,Y,제주도청,1899-8852,06,33.500631,126.530415
JD000019,01,건입동주민센터,제주특별자치도 제주시 만덕로 18(건입동),24시간 이용가능,Y,제주도청,1899-8852,02,33.515088,126.531461
JD000020,01,제주시 평생학습센터,제주특별자치도 제주시 사라봉동길 15(건입동),24시간 이용가능,Y,제주도청,1899-8852,02,33.514083,126.546811
JD000020,02,제주시 평생학습센터,제주특별자치도 제주시 사라봉동길 15(건입동),24시간 이용가능,Y,제주도청,1899-8852,02,33.514083,126.546811
JD000021,01,제주해양관리단,제주특별자치도 제주시 임항로 128(건입동),24시간 이용가능,Y,제주도청,1899-8852,02,33.519523,126.537626
JD000021,02,제주해양관리단,제주특별자치도 제주시 임항로 128(건입동),24시간 이용가능,Y,제주도청,1899-8852,02,33.519523,126.537626
