시도,시군구,읍면동,업종,연령대,성별,날짜,이용자수,이용횟수,이용액
제주도,제주시,도심,소매,60대이상,남,201807,2389,2952,172055449
제주도,제주시,도심,소매,50대,여,201807,4505,5643,272484820
제주도,제주시,도심,소매,50대,남,201807,5078,6351,309806668
제주도,제주시,도심,소매,40대,여,201807,6272,8036,327285739
제주도,제주시,도심,소매,40대,남,201807,7195,9156,377837270
제주도,제주시,도심,소매,30대,여,201807,7940,9948,318888923
제주도,제주시,도심,소매,30대,남,201807,7530,9484,328937325
제주도,제주시,도심,소매,20대미만,여,201807,258,310,6856024
제주도,제주시,도심,소매,20대미만,남,201807,193,240,5473900
제주도,제주시,도심,소매,20대,여,201807,10804,13693,328912966
제주도,제주시,도심,소매,20대,남,201807,6719,8303,213323745
제주도,제주시,도심,문화/레져,60대이상,여,201807,165,227,13812651
제주도,제주시,도심,문화/레져,60대이상,남,201807,313,399,34492575
제주도,제주시,도심,문화/레져,50대,여,201807,474,640,26778560
제주도,제주시,도심,문화/레져,50대,남,201807,932,1281,86000457
제주도,제주시,도심,문화/레져,40대,여,201807,975,1350,37110080
제주도,제주시,도심,문화/레져,40대,남,201807,1491,2185,81304928
제주도,제주시,도심,문화/레져,30대,여,201807,1060,1408,37948146
제주도,제주시,도심,문화/레져,30대,남,201807,1421,2280,51658925
제주도,제주시,도심,문화/레져,20대미만,여,201807,66,89,898270
제주도,제주시,도심,문화/레져,20대미만,남,201807,66,131,1404720
제주도,제주시,도심,문화/레져,20대,여,201807,1627,2402,37448833
제주도,제주시,도심,문화/레져,20대,남,201807,2350,5001,51488810
제주도,제주시,도심,교통,60대이상,여,201807,1358,1569,155930397
제주도,제주시,도심,교통,60대이상,남,201807,2598,3103,291476909
제주도,제주시,도심,교통,50대,여,201807,3673,4061,412513634
제주도,제주시,도심,교통,50대,남,201807,7224,8310,775641287
제주도,제주시,도심,교통,40대,여,201807,6230,6906,703965613
제주도,제주시,도심,교통,40대,남,201807,10827,12577,1184218312
제주도,제주시,도심,교통,30대,여,201807,8743,9436,1047546657
제주도,제주시,도심,교통,30대,남,201807,12100,13554,1301478296
제주도,제주시,도심,교통,20대미만,여,201807,29,30,1549721
제주도,제주시,도심,교통,20대미만,남,201807,40,41,3717482
제주도,제주시,도심,교통,20대,여,201807,7936,8240,889883693
제주도,제주시,도심,교통,20대,남,201807,7878,8571,707156913
제주도,서귀포시,읍면,유흥,60대이상,여,201807,15,20,4514700
제주도,서귀포시,읍면,유흥,60대이상,남,201807,63,75,11326900
제주도,서귀포시,읍면,유흥,50대,여,201807,43,60,5904050
제주도,서귀포시,읍면,유흥,50대,남,201807,143,258,33622500
제주도,서귀포시,읍면,유흥,40대,여,201807,47,58,3683200
제주도,서귀포시,읍면,유흥,40대,남,201807,105,171,27102600
제주도,서귀포시,읍면,유흥,30대,여,201807,47,54,2326650
제주도,서귀포시,읍면,유흥,30대,남,201807,117,173,14506750
제주도,서귀포시,읍면,유흥,20대미만,남,201807,1,1,57000
제주도,서귀포시,읍면,유흥,20대,여,201807,55,79,4018500
제주도,서귀포시,읍면,유흥,20대,남,201807,82,93,6030200
제주도,서귀포시,읍면,식음료,60대이상,여,201807,1513,2290,103368815
제주도,서귀포시,읍면,식음료,60대이상,남,201807,2403,3794,171006423
제주도,서귀포시,읍면,식음료,50대,여,201807,3570,5425,202882393
제주도,서귀포시,읍면,식음료,50대,남,201807,5092,8266,356125750
제주도,서귀포시,읍면,식음료,40대,여,201807,5694,9144,319465584
제주도,서귀포시,읍면,식음료,40대,남,201807,7790,12500,468045964
제주도,서귀포시,읍면,식음료,30대,여,201807,7971,12206,385401852
제주도,서귀포시,읍면,식음료,30대,남,201807,8730,13800,449242592
제주도,서귀포시,읍면,식음료,20대미만,여,201807,250,343,6212120
제주도,서귀포시,읍면,식음료,20대미만,남,201807,102,131,2283400
제주도,서귀포시,읍면,식음료,20대,여,201807,8857,12945,339642589
제주도,서귀포시,읍면,식음료,20대,남,201807,6290,9349,252548578
제주도,서귀포시,읍면,숙박,60대이상,여,201807,195,257,27877630
제주도,서귀포시,읍면,숙박,60대이상,남,201807,277,411,46876325
제주도,서귀포시,읍면,숙박,50대,여,201807,577,762,41688612
제주도,서귀포시,읍면,숙박,50대,남,201807,738,999,91688113
제주도,서귀포시,읍면,숙박,40대,여,201807,1007,1457,85338152
제주도,서귀포시,읍면,숙박,40대,남,201807,1237,2004,161500237
제주도,서귀포시,읍면,숙박,30대,여,201807,1335,1823,94517978
제주도,서귀포시,읍면,숙박,30대,남,201807,1297,1751,120726408
제주도,서귀포시,읍면,숙박,20대미만,여,201807,45,54,797300
제주도,서귀포시,읍면,숙박,20대미만,남,201807,8,12,449216
제주도,서귀포시,읍면,숙박,20대,여,201807,2253,2859,66925059
제주도,서귀포시,읍면,숙박,20대,남,201807,1136,1456,38470451
제주도,서귀포시,읍면,쇼핑,60대이상,여,201807,1010,2752,58918970
제주도,서귀포시,읍면,쇼핑,60대이상,남,201807,1629,4022,71771360
제주도,서귀포시,읍면,쇼핑,50대,여,201807,2145,5075,84939771
제주도,서귀포시,읍면,쇼핑,50대,남,201807,3873,10085,154445205
제주도,서귀포시,읍면,쇼핑,40대,여,201807,3828,7896,127725304
제주도,서귀포시,읍면,쇼핑,40대,남,201807,6637,15564,224347462
제주도,서귀포시,읍면,쇼핑,30대,여,201807,4912,9589,134537960
제주도,서귀포시,읍면,쇼핑,30대,남,201807,6973,15740,189280344
제주도,서귀포시,읍면,쇼핑,20대미만,여,201807,177,302,1553640
제주도,서귀포시,읍면,쇼핑,20대미만,남,201807,182,354,1718260
제주도,서귀포시,읍면,쇼핑,20대,여,201807,5177,10709,94792013
제주도,서귀포시,읍면,쇼핑,20대,남,201807,5677,13383,120485776
제주도,서귀포시,읍면,소매,60대이상,여,201807,610,871,66670570
제주도,서귀포시,읍면,소매,60대이상,남,201807,690,938,53657720
제주도,서귀포시,읍면,소매,50대,여,201807,1069,1457,76791315
제주도,서귀포시,읍면,소매,50대,남,201807,1345,1747,79114824
제주도,서귀포시,읍면,소매,40대,여,201807,1611,2221,83386072
제주도,서귀포시,읍면,소매,40대,남,201807,2115,2999,99531380
제주도,서귀포시,읍면,소매,30대,여,201807,1927,2533,69656688
제주도,서귀포시,읍면,소매,30대,남,201807,2033,2775,79246827
제주도,서귀포시,읍면,소매,20대미만,여,201807,32,41,499090
제주도,서귀포시,읍면,소매,20대미만,남,201807,23,24,465690
제주도,서귀포시,읍면,소매,20대,여,201807,1709,2027,43876894
제주도,서귀포시,읍면,소매,20대,남,201807,1304,1834,36701860
제주도,서귀포시,읍면,문화/레져,60대이상,여,201807,402,529,34973492
제주도,서귀포시,읍면,문화/레져,60대이상,남,201807,745,1101,114668177
제주도,서귀포시,읍면,문화/레져,50대,여,201807,922,1113,58363916
제주도,서귀포시,읍면,문화/레져,50대,남,201807,1577,1990,171932748
제주도,서귀포시,읍면,문화/레져,40대,여,201807,2000,2564,113804515
제주도,서귀포시,읍면,문화/레져,40대,남,201807,2658,3471,177866421
제주도,서귀포시,읍면,문화/레져,30대,여,201807,2296,2940,110550070
제주도,서귀포시,읍면,문화/레져,30대,남,201807,2341,3038,125572211
제주도,서귀포시,읍면,문화/레져,20대미만,여,201807,39,43,888100
제주도,서귀포시,읍면,문화/레져,20대미만,남,201807,24,30,579700
제주도,서귀포시,읍면,문화/레져,20대,여,201807,1945,2250,60120178
제주도,서귀포시,읍면,문화/레져,20대,남,201807,1545,1847,53610760
제주도,서귀포시,읍면,교통,60대이상,여,201807,264,337,17355809
제주도,서귀포시,읍면,교통,60대이상,남,201807,500,696,34460817
제주도,서귀포시,읍면,교통,50대,여,201807,503,658,32389936
제주도,서귀포시,읍면,교통,50대,남,201807,1091,1414,65297405
제주도,서귀포시,읍면,교통,40대,여,201807,789,952,38210480
제주도,서귀포시,읍면,교통,40대,남,201807,1551,1944,80472244
제주도,서귀포시,읍면,교통,30대,여,201807,978,1118,38909560
제주도,서귀포시,읍면,교통,30대,남,201807,1509,1780,67850283
제주도,서귀포시,읍면,교통,20대미만,여,201807,2,3,38000
제주도,서귀포시,읍면,교통,20대미만,남,201807,8,8,172691
제주도,서귀포시,읍면,교통,20대,여,201807,844,954,31432427
제주도,서귀포시,읍면,교통,20대,남,201807,988,1119,35711615
제주도,서귀포시,도심,유흥,60대이상,여,201807,40,49,5036400
제주도,서귀포시,도심,유흥,60대이상,남,201807,62,83,13563200
제주도,서귀포시,도심,유흥,50대,여,201807,71,103,7527500
제주도,서귀포시,도심,유흥,50대,남,201807,228,335,47213600
제주도,서귀포시,도심,유흥,40대,여,201807,87,101,6735300
제주도,서귀포시,도심,유흥,40대,남,201807,286,378,48018800
제주도,서귀포시,도심,유흥,30대,여,201807,134,155,6999900
제주도,서귀포시,도심,유흥,30대,남,201807,344,482,30863800
제주도,서귀포시,도심,유흥,20대미만,여,201807,2,2,104500
제주도,서귀포시,도심,유흥,20대미만,남,201807,4,4,351000
제주도,서귀포시,도심,유흥,20대,여,201807,276,348,11713900
제주도,서귀포시,도심,유흥,20대,남,201807,376,576,23242000
제주도,서귀포시,도심,식음료,60대이상,여,201807,2055,2880,119406920
제주도,서귀포시,도심,식음료,60대이상,남,201807,3369,4883,219242013
제주도,서귀포시,도심,식음료,50대,여,201807,4339,5857,228535959
제주도,서귀포시,도심,식음료,50대,남,201807,7072,10395,449365200
제주도,서귀포시,도심,식음료,40대,여,201807,7324,10258,373983045
제주도,서귀포시,도심,식음료,40대,남,201807,10671,15907,618860524
제주도,서귀포시,도심,식음료,30대,여,201807,10913,15110,466134978
제주도,서귀포시,도심,식음료,30대,남,201807,12353,17538,575374641
제주도,서귀포시,도심,식음료,20대미만,여,201807,139,193,3649560
제주도,서귀포시,도심,식음료,20대미만,남,201807,131,157,3021760
제주도,서귀포시,도심,식음료,20대,여,201807,11164,15531,402813225
제주도,서귀포시,도심,식음료,20대,남,201807,8988,12672,350150747
제주도,서귀포시,도심,숙박,60대이상,여,201807,246,333,58942717
제주도,서귀포시,도심,숙박,60대이상,남,201807,463,652,168453316
제주도,서귀포시,도심,숙박,50대,여,201807,500,627,102045943
제주도,서귀포시,도심,숙박,50대,남,201807,905,1177,226094320
제주도,서귀포시,도심,숙박,40대,여,201807,1061,1452,241750040
제주도,서귀포시,도심,숙박,40대,남,201807,1562,2195,381587824
제주도,서귀포시,도심,숙박,30대,여,201807,1533,2042,322000535
제주도,서귀포시,도심,숙박,30대,남,201807,1756,2386,355025741
제주도,서귀포시,도심,숙박,20대미만,여,201807,7,9,331200
제주도,서귀포시,도심,숙박,20대미만,남,201807,3,5,151500
제주도,서귀포시,도심,숙박,20대,여,201807,1155,1344,140401486
제주도,서귀포시,도심,숙박,20대,남,201807,854,1072,104118376
제주도,서귀포시,도심,쇼핑,60대이상,여,201807,1737,3683,123627150
제주도,서귀포시,도심,쇼핑,60대이상,남,201807,2404,5286,140289190
제주도,서귀포시,도심,쇼핑,50대,여,201807,3316,6505,165897810
제주도,서귀포시,도심,쇼핑,50대,남,201807,5603,12562,271942159
제주도,서귀포시,도심,쇼핑,40대,여,201807,5761,10766,264690689
제주도,서귀포시,도심,쇼핑,40대,남,201807,9548,20131,398202093
제주도,서귀포시,도심,쇼핑,30대,여,201807,7813,13173,260713580
제주도,서귀포시,도심,쇼핑,30대,남,201807,10467,20455,337451823
제주도,서귀포시,도심,쇼핑,20대미만,여,201807,162,311,2018010
제주도,서귀포시,도심,쇼핑,20대미만,남,201807,163,239,1935100
제주도,서귀포시,도심,쇼핑,20대,여,201807,8043,14116,187402751
제주도,서귀포시,도심,쇼핑,20대,남,201807,8623,18266,203584871
제주도,서귀포시,도심,소매,60대이상,여,201807,757,1012,70497232
제주도,서귀포시,도심,소매,60대이상,남,201807,811,1031,82304917
제주도,서귀포시,도심,소매,50대,여,201807,1347,1776,91772918
제주도,서귀포시,도심,소매,50대,남,201807,1711,2290,133260066
제주도,서귀포시,도심,소매,40대,여,201807,2030,2701,97235629
제주도,서귀포시,도심,소매,40대,남,201807,2487,3388,115104559
제주도,서귀포시,도심,소매,30대,여,201807,2694,3601,98274660
제주도,서귀포시,도심,소매,30대,남,201807,2701,3774,99973367
제주도,서귀포시,도심,소매,20대미만,여,201807,48,60,1133900
제주도,서귀포시,도심,소매,20대미만,남,201807,31,38,825300
제주도,서귀포시,도심,소매,20대,여,201807,3020,4181,75530171
제주도,서귀포시,도심,소매,20대,남,201807,2006,2633,50826675
제주도,서귀포시,도심,문화/레져,60대이상,여,201807,168,245,9809270
제주도,서귀포시,도심,문화/레져,60대이상,남,201807,304,421,29143630
제주도,서귀포시,도심,문화/레져,50대,여,201807,422,499,20785700
제주도,서귀포시,도심,문화/레져,50대,남,201807,738,923,54768510
제주도,서귀포시,도심,문화/레져,40대,여,201807,765,946,36390936
제주도,서귀포시,도심,문화/레져,40대,남,201807,1034,1346,58713160
제주도,서귀포시,도심,문화/레져,30대,여,201807,844,1047,31261550
제주도,서귀포시,도심,문화/레져,30대,남,201807,953,1218,33887430
제주도,서귀포시,도심,문화/레져,20대미만,여,201807,17,26,419900
제주도,서귀포시,도심,문화/레져,20대미만,남,201807,17,23,262400
제주도,서귀포시,도심,문화/레져,20대,여,201807,643,719,17707719
제주도,서귀포시,도심,문화/레져,20대,남,201807,739,912,23577550
제주도,서귀포시,도심,교통,60대이상,여,201807,294,365,18324883
제주도,서귀포시,도심,교통,60대이상,남,201807,678,813,41657816
제주도,서귀포시,도심,교통,50대,여,201807,648,764,33985254
제주도,서귀포시,도심,교통,50대,남,201807,1355,1672,78794688
제주도,서귀포시,도심,교통,40대,여,201807,997,1164,47450744
제주도,서귀포시,도심,교통,40대,남,201807,1962,2346,103440666
제주도,서귀포시,도심,교통,30대,여,201807,1212,1371,51629098
제주도,서귀포시,도심,교통,30대,남,201807,1907,2267,86378374
제주도,서귀포시,도심,교통,20대미만,여,201807,2,3,176440
제주도,서귀포시,도심,교통,20대미만,남,201807,2,2,50000
제주도,서귀포시,도심,교통,20대,여,201807,960,1039,33165018
